transaction_id,product_id,locale,order_type,size,reason_code,price,fit_return_w_empty_reason_code,Fit Return,Product Name,Gender,date
228322777,2305,uk,returned,XS,,,FALSE,FALSE,space_suit,male,2021-12-26
824580768,4982,us,cancelled,S,,,FALSE,FALSE,space_socks,female,2021-11-27
177490206,2305,us,returned,S,,380.19,FALSE,FALSE,space_suit,male,2021-11-10
849725550,4982,us,purchased,S,,364.25,FALSE,FALSE,space_socks,female,2021-10-20
146375178,2305,uk,purchased,2XL,,,FALSE,FALSE,space_suit,male,2021-12-26
129096281,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-23
348322019,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,female,2021-11-16
414367695,9602,canada,returned,L,,498.5,FALSE,FALSE,space_underwear,female,2021-10-05
526624918,2305,us,purchased,2XL,,378.59,FALSE,FALSE,space_suit,female,2021-11-26
500269892,6678,us,purchased,XS,,269.13,FALSE,FALSE,space_gloves,female,2021-10-10
253561779,2305,us,purchased,L,,257.25,FALSE,FALSE,space_suit,female,2021-11-18
583766840,6678,uk,cancelled,XS,,,FALSE,FALSE,space_gloves,male,2021-11-11
789712914,4982,us,purchased,M,,343.75,FALSE,FALSE,space_socks,female,2021-11-27
710686382,6678,us,purchased,XS,,333.72,FALSE,FALSE,space_gloves,male,2021-12-07
871424928,2305,us,purchased,M,,160.7,FALSE,FALSE,space_suit,male,2021-10-07
366646276,2305,us,returned,3XL,,372.7,FALSE,FALSE,space_suit,male,2021-11-17
445048956,2305,sweden,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-15
102915050,4982,sweden,returned,M,,,FALSE,FALSE,space_socks,female,2021-12-13
301889307,6678,uk,returned,M,,,FALSE,FALSE,space_gloves,male,2021-10-12
886610106,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,female,2021-11-27
923459571,2305,us,purchased,M,,308.53,FALSE,FALSE,space_suit,female,2021-10-27
921891452,2305,us,purchased,L,,,FALSE,FALSE,space_suit,male,2021-09-14
389828533,2305,france,purchased,M,,,FALSE,FALSE,space_suit,female,2021-11-08
492825152,2305,germany,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-11-10
148901757,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-19
913143330,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-27
959629100,2305,netherlands,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-19
611713777,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-09-15
222069731,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,female,2021-12-17
522504874,4982,canada,purchased,XL,,525.5,FALSE,FALSE,space_socks,female,2021-10-26
332746145,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,female,2021-12-22
188085002,2305,us,purchased,L,,230.5,FALSE,FALSE,space_suit,female,2021-09-26
239279401,9602,us,purchased,2XL,,,FALSE,FALSE,space_underwear,female,2021-10-01
108577193,2305,us,returned,S,,,FALSE,FALSE,space_suit,female,2021-11-14
380507550,2305,canada,purchased,M,,73.5,FALSE,FALSE,space_suit,male,2021-12-08
170106355,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,female,2021-11-14
491449322,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,female,2021-12-28
377014252,6678,uk,returned,S,,,FALSE,FALSE,space_gloves,male,2021-12-08
560260421,6678,us,purchased,2XL,,209.38,FALSE,FALSE,space_gloves,male,2021-10-10
887591403,1219,us,purchased,M,,34.31,FALSE,FALSE,space_helmet,female,2021-12-02
419082482,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-12-01
152563833,2305,us,purchased,L,,,FALSE,FALSE,space_suit,female,2021-09-14
404796902,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-04
102641548,1219,ireland,purchased,XL,,,FALSE,FALSE,space_helmet,male,2021-12-20
259709487,2305,canada,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-09-30
692551940,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,female,2021-11-26
529843677,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-12-06
350455513,2305,us,returned,M,,351.5,FALSE,FALSE,space_suit,female,2021-12-09
174152136,2305,us,purchased,S,,343.75,FALSE,FALSE,space_suit,female,2021-12-13
202142661,2305,canada,purchased,S,,569.75,FALSE,FALSE,space_suit,male,2021-08-28
806273008,6678,germany,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-08
198646621,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,female,2021-11-30
355260848,2305,canada,purchased,L,,786.4,FALSE,FALSE,space_suit,female,2021-11-17
723104075,6678,us,purchased,M,,394.53,FALSE,FALSE,space_gloves,male,2021-12-20
361935563,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,male,2021-10-06
221099168,2305,canada,purchased,S,,825.6,FALSE,FALSE,space_suit,female,2021-10-14
278516420,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-27
798909576,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-12-08
651625245,2305,uk,returned,S,,,FALSE,FALSE,space_suit,female,2021-12-23
925150676,2305,belgium,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-17
673718378,6678,canada,returned,M,,802.35,FALSE,FALSE,space_gloves,male,2021-10-13
287004039,2305,canada,purchased,2XS,,417.5,FALSE,FALSE,space_suit,female,2021-10-17
915598430,6678,uk,purchased,XL,,,FALSE,FALSE,space_gloves,male,2021-12-27
537678185,2305,canada,purchased,M,,338.4,FALSE,FALSE,space_suit,female,2021-09-18
752516390,6678,ireland,purchased,XL,,,FALSE,FALSE,space_gloves,male,2021-12-17
338137449,4982,uk,purchased,S,,,FALSE,FALSE,space_socks,female,2021-11-29
121844454,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,female,2021-12-02
416885735,2305,france,purchased,S,,,FALSE,FALSE,space_suit,female,2021-12-09
854310664,6678,us,cancelled,M,,320.63,FALSE,FALSE,space_gloves,male,2021-11-08
864052372,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-10-05
318049735,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-12-29
478793405,2305,us,purchased,L,,,FALSE,FALSE,space_suit,male,2021-10-20
340785584,4982,canada,purchased,2XL,,525.5,FALSE,FALSE,space_socks,female,2021-10-23
600888335,9602,uk,purchased,XL,,,FALSE,FALSE,space_underwear,male,2021-12-07
901230925,2305,ireland,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-26
954052205,2305,us,purchased,M,,409.53,FALSE,FALSE,space_suit,male,2021-12-15
197300968,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,female,2021-12-06
122723436,1219,uk,returned,L,,,FALSE,FALSE,space_helmet,female,2021-12-19
333326054,2305,us,purchased,XS,,210.94,FALSE,FALSE,space_suit,female,2021-09-04
150419000,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,female,2021-12-21
461183610,4982,canada,purchased,S,,525.5,FALSE,FALSE,space_socks,female,2021-11-26
292547102,2305,canada,purchased,S,,802.35,FALSE,FALSE,space_suit,male,2021-10-21
179032160,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-07
460300685,2305,uk,cancelled,L,,,FALSE,FALSE,space_suit,male,2021-11-13
137677565,2305,sweden,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-07
542387297,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-16
459477546,6678,ireland,purchased,S,,,FALSE,FALSE,space_gloves,male,2021-11-24
597728148,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-10-21
108436960,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-09-01
441629309,9602,uk,purchased,M,,,FALSE,FALSE,space_underwear,male,2021-12-27
872533182,4982,us,purchased,L,,364.25,FALSE,FALSE,space_socks,female,2021-11-29
958540889,4982,us,returned,M,,373.81,FALSE,FALSE,space_socks,female,2021-10-23
973700485,2305,uk,returned,M,,,FALSE,FALSE,space_suit,male,2021-12-30
445037418,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,male,2021-09-21
956614430,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-12
148070511,9602,canada,purchased,M,,-124.35,FALSE,FALSE,space_underwear,male,2021-10-02
484317127,2305,us,purchased,S,,96.99,FALSE,FALSE,space_suit,female,2021-09-25
434623527,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-12-09
788997314,6678,france,cancelled,XS,,,FALSE,FALSE,space_gloves,female,2021-11-17
224362722,9602,uk,purchased,L,,,FALSE,FALSE,space_underwear,female,2021-12-23
723190492,6678,canada,purchased,S,,73.5,FALSE,FALSE,space_gloves,male,2021-10-24
812181304,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-10-02
817470571,6678,germany,cancelled,M,,,FALSE,FALSE,space_gloves,male,2021-12-10
841834455,2305,uk,returned,XL,,,FALSE,FALSE,space_suit,female,2021-10-19
174379679,2305,ireland,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-24
998237357,1219,uk,purchased,M,,,FALSE,FALSE,space_helmet,female,2021-12-20
376804962,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,female,2021-12-30
228106998,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,female,2021-11-23
306978028,2305,us,purchased,M,,223.44,FALSE,FALSE,space_suit,female,2021-12-17
662861651,6678,us,purchased,XL,,258.75,FALSE,FALSE,space_gloves,female,2021-11-18
862388030,9602,germany,purchased,XS,,,FALSE,FALSE,space_underwear,male,2021-11-22
599068221,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,female,2021-12-10
813167490,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,female,2021-11-22
526489080,4982,uk,returned,L,,,FALSE,FALSE,space_socks,female,2021-12-20
321160168,4982,us,purchased,M,,,FALSE,FALSE,space_socks,female,2021-12-07
242249252,6678,germany,returned,M,,,FALSE,FALSE,space_gloves,female,2021-12-23
295298427,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-05
716848031,2305,uk,purchased,2XS,,,FALSE,FALSE,space_suit,male,2021-12-03
278239892,2305,us,purchased,M,,,FALSE,FALSE,space_suit,female,2021-12-21
108760420,9602,uk,purchased,M,,,FALSE,FALSE,space_underwear,male,2021-11-25
741280469,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-13
234594936,2305,us,purchased,S,,984.1,FALSE,FALSE,space_suit,male,2021-10-19
827142153,2305,uk,cancelled,M,,,FALSE,FALSE,space_suit,male,2021-12-04
227239009,4982,france,purchased,M,,,FALSE,FALSE,space_socks,female,2021-12-28
429311167,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-29
902151015,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-12-05
807337891,2305,us,purchased,M,,395.36,FALSE,FALSE,space_suit,male,2021-12-05
880878360,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-10-07
696247272,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-12-15
830427534,2305,germany,returned,S,,,FALSE,FALSE,space_suit,male,2021-11-02
982018651,9602,uk,purchased,M,,,FALSE,FALSE,space_underwear,male,2021-12-01
557083279,2305,us,purchased,XS,,614.6,FALSE,FALSE,space_suit,female,2021-11-15
347489377,2305,canada,purchased,S,,124.35,FALSE,FALSE,space_suit,female,2021-10-12
529854225,6678,us,purchased,M,,333.72,FALSE,FALSE,space_gloves,male,2021-10-30
532531738,1219,us,returned,L,,404.5,FALSE,FALSE,space_helmet,female,2021-11-21
887019091,2305,italy,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-09-13
918524569,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-11-03
132075069,2305,canada,purchased,L,,502.9,FALSE,FALSE,space_suit,female,2021-09-21
297886831,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-11-26
518740226,9602,canada,cancelled,2XL,,-186.5,FALSE,FALSE,space_underwear,male,2021-11-29
822716537,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-23
204297914,1219,uk,purchased,S,,,FALSE,FALSE,space_helmet,female,2021-12-04
617842223,6678,uk,returned,M,,,FALSE,FALSE,space_gloves,male,2021-12-09
750790359,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-26
842329767,4982,italy,cancelled,M,,,FALSE,FALSE,space_socks,female,2021-12-16
689385026,2305,germany,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-09-20
723413461,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,female,2021-12-04
970852880,2305,canada,purchased,M,,124.35,FALSE,FALSE,space_suit,female,2021-09-30
290972528,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,male,2021-11-15
720880282,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,female,2021-11-29
304946331,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,female,2021-09-21
189057033,6678,switzerland,purchased,L,,,FALSE,FALSE,space_gloves,female,2021-12-10
750786199,2305,netherlands,purchased,S,,,FALSE,FALSE,space_suit,male,2021-11-05
862548654,2305,us,purchased,2XL,,,FALSE,FALSE,space_suit,female,2021-10-30
817966189,2305,germany,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-12-23
599756062,2305,france,purchased,S,,,FALSE,FALSE,space_suit,male,2021-11-12
991944289,2305,canada,purchased,2XL,,417.5,FALSE,FALSE,space_suit,male,2021-10-22
508461916,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-29
861071034,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-06
121042770,1219,uk,returned,L,,,FALSE,FALSE,space_helmet,male,2021-12-21
334075002,2305,us,cancelled,M,,478.7,FALSE,FALSE,space_suit,male,2021-09-17
960394406,6678,us,returned,M,,192.18,FALSE,FALSE,space_gloves,male,2021-12-02
986876437,2305,austria,purchased,M,,,FALSE,FALSE,space_suit,female,2021-11-29
239775320,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-12-10
753732151,2305,canada,purchased,M,,,FALSE,FALSE,space_suit,female,2021-08-10
408550357,6678,germany,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-12-13
588117476,4982,us,purchased,S,,398.38,FALSE,FALSE,space_socks,female,2021-11-17
562876383,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,female,2021-11-08
559890668,2305,germany,returned,S,,,FALSE,FALSE,space_suit,male,2021-10-30
328554937,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,female,2021-12-28
844606337,6678,france,purchased,XS,,,FALSE,FALSE,space_gloves,male,2021-11-24
973586671,2305,ireland,purchased,3XL,,,FALSE,FALSE,space_suit,male,2021-12-11
197909094,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-11-22
663160823,4982,us,purchased,L,,,FALSE,FALSE,space_socks,female,2021-09-25
693675646,6678,uk,purchased,XL,,,FALSE,FALSE,space_gloves,male,2021-12-22
691361000,6678,germany,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-12-06
867086737,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-29
284190931,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-28
865100834,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-11-28
830674538,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,female,2021-12-20
348615394,9602,uk,purchased,S,,,FALSE,FALSE,space_underwear,male,2021-12-16
943806740,2305,canada,purchased,2XL,,576.35,FALSE,FALSE,space_suit,male,2021-12-08
606223452,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-10-05
968934484,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,female,2021-11-12
592474156,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-13
253731191,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,male,2021-11-03
418366483,2305,canada,purchased,M,,312.5,FALSE,FALSE,space_suit,female,2021-09-19
508747836,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-25
533880895,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-11-28
492189711,6678,ireland,purchased,XL,,,FALSE,FALSE,space_gloves,male,2021-10-01
351719174,2305,germany,purchased,XL,,,FALSE,FALSE,space_suit,female,2021-09-29
175011121,2305,us,returned,S,,96.99,FALSE,FALSE,space_suit,female,2021-10-31
584290045,2305,us,purchased,S,,,FALSE,FALSE,space_suit,female,2021-09-21
268234384,6678,canada,purchased,L,,112.1,FALSE,FALSE,space_gloves,male,2021-10-30
213365028,9602,us,purchased,M,,388.16,FALSE,FALSE,space_underwear,male,2021-10-28
817084782,9602,germany,purchased,M,,,FALSE,FALSE,space_underwear,male,2021-11-26
310531281,2305,uk,purchased,2XL,,,FALSE,FALSE,space_suit,male,2021-10-09
211546767,6678,us,purchased,XS,,,FALSE,FALSE,space_gloves,male,2021-11-22
734999679,6678,uk,purchased,S,,,FALSE,FALSE,space_gloves,male,2021-12-16
267099976,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-10-25
584383526,4982,uk,purchased,S,,,FALSE,FALSE,space_socks,female,2021-12-18
283400315,2305,us,purchased,L,,,FALSE,FALSE,space_suit,male,2021-10-21
128306989,9602,canada,purchased,L,,,FALSE,FALSE,space_underwear,male,2021-10-07
588015093,1219,uk,purchased,L,,,FALSE,FALSE,space_helmet,female,2021-12-15
576606934,2305,ireland,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-11
823934312,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,female,2021-12-23
347315761,2305,us,purchased,S,,289.56,FALSE,FALSE,space_suit,female,2021-10-13
218437671,2305,netherlands,purchased,XL,,,FALSE,FALSE,space_suit,female,2021-12-05
865129048,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,female,2021-12-10
697650507,2305,netherlands,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-29
269010150,6678,us,purchased,M,,266.6,FALSE,FALSE,space_gloves,female,2021-11-12
995988437,6678,us,purchased,2XS,,209.92,FALSE,FALSE,space_gloves,female,2021-12-27
962166354,9602,us,purchased,M,,435.69,FALSE,FALSE,space_underwear,male,2021-12-05
418728827,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-13
491769591,2305,us,purchased,M,,409.93,FALSE,FALSE,space_suit,male,2021-11-10
323313723,6678,us,purchased,M,,351.5,FALSE,FALSE,space_gloves,male,2021-10-17
910074908,6678,germany,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-10-25
376643983,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,female,2021-12-12
806053755,2305,us,purchased,L,,351.5,FALSE,FALSE,space_suit,female,2021-12-14
671308973,1219,germany,purchased,L,,,FALSE,FALSE,space_helmet,male,2021-12-25
860009836,2305,germany,purchased,M,,,FALSE,FALSE,space_suit,female,2021-11-29
932724882,2305,sweden,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-12-24
894081471,6678,canada,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-12-27
938007972,9602,us,purchased,M,,373.75,FALSE,FALSE,space_underwear,female,2021-10-05
667128738,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-06
671282066,4982,uk,purchased,L,,,FALSE,FALSE,space_socks,female,2021-12-26
893713948,2305,us,purchased,L,,,FALSE,FALSE,space_suit,female,2021-08-10
705429936,1219,us,cancelled,S,,289.56,FALSE,FALSE,space_helmet,female,2021-10-13
498972901,2305,us,purchased,XS,,6.74,FALSE,FALSE,space_suit,male,2021-10-25
544059978,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-09
549310927,2305,us,purchased,S,,203.75,FALSE,FALSE,space_suit,female,2021-12-04
732895497,4982,uk,purchased,M,,,FALSE,FALSE,space_socks,female,2021-09-22
427845651,6678,uk,returned,L,,,FALSE,FALSE,space_gloves,female,2021-12-01
144666607,6678,france,returned,M,,,FALSE,FALSE,space_gloves,male,2021-12-12
986800693,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,female,2021-09-11
952617261,6678,uk,cancelled,L,,,FALSE,FALSE,space_gloves,female,2021-12-23
751988599,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-10-09
897721902,2305,canada,purchased,S,,552.16,FALSE,FALSE,space_suit,female,2021-11-21
426457944,1219,uk,returned,S,,,FALSE,FALSE,space_helmet,female,2021-12-18
192177165,2305,us,purchased,S,,,FALSE,FALSE,space_suit,female,2021-10-30
767064587,6678,canada,purchased,M,,391.5,FALSE,FALSE,space_gloves,male,2021-12-05
332725258,6678,canada,purchased,S,,132.75,FALSE,FALSE,space_gloves,male,2021-10-07
969070554,6678,canada,purchased,S,,502.9,FALSE,FALSE,space_gloves,male,2021-10-25
843510216,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-24
644486931,1219,germany,purchased,XL,,,FALSE,FALSE,space_helmet,male,2021-11-18
263446496,2305,us,purchased,M,,345.13,FALSE,FALSE,space_suit,male,2021-12-19
552062307,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-11-29
195649357,2305,us,purchased,M,,319.8,FALSE,FALSE,space_suit,female,2021-10-08
695004675,6678,france,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-11-09
484401027,2305,germany,cancelled,XL,,,FALSE,FALSE,space_suit,male,2021-12-01
375036810,2305,france,purchased,L,,,FALSE,FALSE,space_suit,female,2021-11-11
596140649,2305,canada,purchased,L,,412.5,FALSE,FALSE,space_suit,male,2021-06-19
871816028,2305,uk,purchased,L,,,FALSE,FALSE,space_suit,male,2021-12-01
328192039,6678,uk,purchased,L,,,FALSE,FALSE,space_gloves,male,2021-10-09
689901411,2305,germany,purchased,S,,,FALSE,FALSE,space_suit,female,2021-11-16
892362467,4982,germany,purchased,S,,,FALSE,FALSE,space_socks,female,2021-12-25
643930221,2305,us,returned,M,,345.13,FALSE,FALSE,space_suit,male,2021-10-12
698643963,1219,uk,purchased,M,,,FALSE,FALSE,space_helmet,female,2021-12-20
395038012,2305,uk,returned,L,,,FALSE,FALSE,space_suit,female,2021-12-08
482575334,2305,germany,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-11-25
764762021,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-12-25
175266133,2305,germany,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-23
210277269,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-13
441047769,6678,canada,purchased,S,,299.5,FALSE,FALSE,space_gloves,male,2021-10-25
978293994,2305,luxembourg,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-22
335262312,4982,canada,purchased,S,,488.93,FALSE,FALSE,space_socks,male,2021-11-21
483197864,2305,canada,cancelled,M,,576.35,FALSE,FALSE,space_suit,male,2021-11-17
411919305,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-09
960778271,6678,canada,purchased,L,,359.75,FALSE,FALSE,space_gloves,female,2021-09-02
329804252,9602,uk,purchased,XL,,,FALSE,FALSE,space_underwear,male,2021-12-13
633253336,2305,uk,purchased,M,,,FALSE,FALSE,space_suit,male,2021-12-16
329109324,6678,canada,purchased,S,,338.4,FALSE,FALSE,space_gloves,female,2021-12-26
534828555,2305,us,purchased,XL,,279.28,FALSE,FALSE,space_suit,female,2021-12-01
180196104,9602,uk,purchased,XL,,,FALSE,FALSE,space_underwear,male,2021-12-08
137357186,2305,netherlands,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-22
269563357,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-12-15
786903793,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,female,2021-12-16
803349368,2305,canada,purchased,M,,350.35,FALSE,FALSE,space_suit,female,2021-07-02
821419922,6678,uk,purchased,M,,,FALSE,FALSE,space_gloves,male,2021-11-09
751855949,2305,uk,purchased,XL,,,FALSE,FALSE,space_suit,male,2021-11-20
116121511,2305,uk,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-11-27
949373031,6678,us,cancelled,L,,28.38,FALSE,FALSE,space_gloves,male,2021-10-27
152448163,6678,germany,cancelled,S,,,FALSE,FALSE,space_gloves,male,2021-11-08
324339653,2305,uk,purchased,S,,,FALSE,FALSE,space_suit,male,2021-11-05
949174691,2305,us,purchased,M,,,FALSE,FALSE,space_suit,male,2021-10-11
711162423,2305,us,purchased,L,,660.63,FALSE,FALSE,space_suit,male,2021-10-27
112720211,2305,france,purchased,XS,,,FALSE,FALSE,space_suit,male,2021-11-24
642536980,1219,us,purchased,L,,,FALSE,FALSE,space_helmet,male,2021-12-03
466956013,6678,uk,purchased,XL,,,FALSE,FALSE,space_gloves,male,2021-12-02
765388241,2305,us,purchased,L,,607.5,FALSE,FALSE,space_suit,male,2021-12-05
823117613,2305,canada,purchased,S,,-73.5,FALSE,FALSE,space_suit,male,2021-09-20
501431301,2305,canada,purchased,L,,,FALSE,FALSE,space_suit,male,2021-11-01
597994470,6678,us,purchased,M,,249.19,FALSE,FALSE,space_gloves,male,2021-10-26
289028686,1219,us,purchased,M,,239.63,FALSE,FALSE,space_helmet,female,2021-10-21
505287946,9602,canada,purchased,XS,,73.5,FALSE,FALSE,space_underwear,male,2021-10-30
